calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-1.65016140e+03, -1.18271115e+03, -8.39279036e-01, -3.96102386e+03,
        1.95660696e+00, -1.98280501e+03, -1.48754800e+00]), 'n_active': 7, 'beta1_train': 1703.704968253218, 'beta0_train': 122.10337375440687, 'beta1_val': 1995.4763258818246, 'beta0_val': -1172.626715203912, 'selected_score': 113.9036933831112, 'evaluations': 320, 'seconds': 0.43354399999952875, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4026.7888647701247,4709.900369971871,0.43354399999952875,0.49120980000589043
"[{'theta': array([-2.79724919e+02, -8.93457044e+03,  1.06263568e+00, -2.29258272e+02,
       -6.17304150e-01, -3.65420231e+03,  7.95958207e-01]), 'n_active': 7, 'beta1_train': -177.918019751602, 'beta0_train': -232.0618193886179, 'beta1_val': -1106.5129790946214, 'beta0_val': -1556.9902665704535, 'selected_score': -345.46066230715485, 'evaluations': 320, 'seconds': 0.4349911000026623, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4709.900369971871,4382.398345917821,0.4349911000026623,0.4962169999926118
"[{'theta': array([-8.27217186e+03, -9.05422280e+03, -1.77061895e+00, -1.06352861e+02,
       -1.70548516e+00, -1.78909062e+03,  1.10489259e+00]), 'n_active': 7, 'beta1_train': -257.10526409547504, 'beta0_train': -276.4201484260835, 'beta1_val': -1646.0414079857571, 'beta0_val': -1646.0414079857571, 'selected_score': -407.15485128240505, 'evaluations': 320, 'seconds': 0.42180899999220856, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4382.398345917821,4801.348115011856,0.42180899999220856,0.48082009999779984
"[{'theta': array([-6.04015988e+03, -1.34829642e+03,  1.22164233e-01, -5.67337781e+03,
        9.48251820e-01, -2.02531799e+03,  2.03465124e-01]), 'n_active': 7, 'beta1_train': 2304.0724127280437, 'beta0_train': 616.4734933481677, 'beta1_val': -1311.584315402263, 'beta0_val': -1364.529222371095, 'selected_score': 594.2361952428553, 'evaluations': 320, 'seconds': 0.4291064999997616, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4801.348115011856,3954.301933511273,0.4291064999997616,0.4915809999947669
"[{'theta': array([-4.05693298e+03, -1.20582806e+03,  1.93814483e+00, -4.95674019e+03,
       -2.08308932e-02, -4.55138570e+03, -9.68026793e-01]), 'n_active': 7, 'beta1_train': 1797.530944367889, 'beta0_train': 496.02368258335434, 'beta1_val': 4414.499834070384, 'beta0_val': -1655.2380074862217, 'selected_score': 476.2072499671221, 'evaluations': 320, 'seconds': 0.4352839000057429, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3954.301933511273,3753.082340589999,0.4352839000057429,0.4967276000097627
"[{'theta': array([-8.95582852e+03, -9.18612644e+03, -1.61239317e+00, -7.68715922e+03,
       -5.44081116e-01, -6.07008055e+02,  7.83831202e-01]), 'n_active': 7, 'beta1_train': 2498.624974074608, 'beta0_train': 1074.4703713422134, 'beta1_val': -81.63699214191047, 'beta0_val': -1257.7773254003082, 'selected_score': 1052.040821140177, 'evaluations': 320, 'seconds': 0.44185240000660997, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3753.082340589999,3427.191190376167,0.44185240000660997,0.5053015000012238
"[{'theta': array([-1.85309134e+03, -1.77230291e+03,  4.09982491e-01, -5.87781216e+03,
       -1.26011042e+00, -6.07122527e+02, -7.01008127e-01]), 'n_active': 7, 'beta1_train': 2491.591417811671, 'beta0_train': 1268.9553386596763, 'beta1_val': 695.5209438748841, 'beta0_val': -1087.041468312962, 'selected_score': 1248.2642572949812, 'evaluations': 320, 'seconds': 0.4412760000122944, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3427.191190376167,4132.438909124776,0.4412760000122944,0.5072431999869877
"[{'theta': array([-1.90632312e+03, -3.90327345e+03, -1.94709677e+00, -1.92100419e+03,
       -6.27482778e-01, -3.01522668e+03, -1.41501095e+00]), 'n_active': 7, 'beta1_train': 3446.472877409486, 'beta0_train': 1751.9196949591076, 'beta1_val': -309.73855847590187, 'beta0_val': -923.8172208662353, 'selected_score': 1743.1287491603632, 'evaluations': 320, 'seconds': 0.4748598000005586, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4132.438909124776,2838.7408893215556,0.4748598000005586,0.5450555999996141
"[{'theta': array([-5.70332331e+02, -8.81836115e+03,  1.04362884e+00, -1.59888010e+02,
       -4.65382331e-01, -5.27197450e+03, -6.85453629e-01]), 'n_active': 7, 'beta1_train': 1439.4380878136294, 'beta0_train': 1385.2852926449036, 'beta1_val': -778.0235902948415, 'beta0_val': -874.3072991733827, 'selected_score': 1243.3779004711996, 'evaluations': 320, 'seconds': 0.4431862000055844, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2838.7408893215556,3171.4635954686837,0.4431862000055844,0.49961009999969974
"[{'theta': array([-8.15140497e+02, -1.77669463e+03, -7.12865015e-01, -1.36754826e+02,
       -8.77959612e-01, -7.39262286e+03,  1.38489325e+00]), 'n_active': 7, 'beta1_train': 1303.5062529258507, 'beta0_train': 1341.9621510104744, 'beta1_val': -1270.6285890996285, 'beta0_val': -1270.6285890996285, 'selected_score': 1199.3073351235041, 'evaluations': 320, 'seconds': 0.4710389999963809, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3171.4635954686837,4449.926091566982,0.4710389999963809,0.5391371000005165
"[{'theta': array([-5.82206207e+03, -5.46796018e+03,  1.87366310e+00, -6.28807143e+03,
        1.22722460e+00, -7.62938036e+02, -1.77379082e+00]), 'n_active': 7, 'beta1_train': 3982.9029102511236, 'beta0_train': 2049.2727680707217, 'beta1_val': -854.625520258249, 'beta0_val': -1115.5496964308347, 'selected_score': 2038.4288416022225, 'evaluations': 320, 'seconds': 0.44023019999440294, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4449.926091566982,2705.0864242349194,0.44023019999440294,0.5014621000009356
"[{'theta': array([-7.02395637e+03, -2.72384562e+03, -1.72289895e+00, -1.74710335e+03,
       -1.24236544e+00, -8.27749498e+02,  1.01726567e+00]), 'n_active': 7, 'beta1_train': 3239.227792569752, 'beta0_train': 1955.7027238811272, 'beta1_val': 1610.088495098442, 'beta0_val': -1037.314666201198, 'selected_score': 1935.2516330559306, 'evaluations': 320, 'seconds': 0.4369445999909658, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2705.0864242349194,2534.664826179073,0.4369445999909658,0.49871870000788476
"[{'theta': array([-8.44962105e+03, -9.31974372e+03,  1.87070854e+00, -7.45808225e+03,
        1.70113714e+00, -5.88432137e+02, -1.05116205e+00]), 'n_active': 7, 'beta1_train': 3587.345369324504, 'beta0_train': 2134.667680155587, 'beta1_val': -631.0467878289091, 'beta0_val': -1000.902662868486, 'selected_score': 2089.6682811778596, 'evaluations': 320, 'seconds': 0.46089229999051895, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2534.664826179073,2900.17097590254,0.46089229999051895,0.5184259999950882
"[{'theta': array([-1.27105667e+03, -3.91657791e+03, -1.73345467e+00, -5.93612768e+02,
        1.45792771e+00, -2.05558719e+03, -3.00834186e-02]), 'n_active': 7, 'beta1_train': 3553.6459882633458, 'beta0_train': 2329.0207458157, 'beta1_val': -1097.9966939216408, 'beta0_val': -1129.9100459049744, 'selected_score': 2255.5442737091807, 'evaluations': 320, 'seconds': 0.4569431000127224, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2900.17097590254,2168.230287909608,0.4569431000127224,0.5142577000078745
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 3812.924951421444, 'beta0_train': 2505.46928476143, 'beta1_val': 2757.7198147363606, 'beta0_val': -630.1917592959832, 'selected_score': 2505.46928476143, 'evaluations': 320, 'seconds': 0.4639798999996856, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2168.230287909608,2391.789527466583,0.4639798999996856,0.5449612999946112
"[{'theta': array([-6.77579935e+03, -3.34742557e+03, -8.79032057e-01, -3.62267462e+02,
        1.33158176e+00, -4.09949082e+02,  1.30730814e+00]), 'n_active': 7, 'beta1_train': 2398.9939178281847, 'beta0_train': 2427.5203454735133, 'beta1_val': -215.50918316307474, 'beta0_val': -538.106223451487, 'selected_score': 2196.08626403003, 'evaluations': 320, 'seconds': 0.28044459999364335, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2391.789527466583,2886.391351305029,0.28044459999364335,0.3279857999878004
"[{'theta': array([-2.53357804e+03, -5.13439891e+03, -1.32013123e+00, -2.40259841e+02,
       -6.29272367e-02, -1.25214074e+03,  2.84157688e-01]), 'n_active': 7, 'beta1_train': 2038.4992888007826, 'beta0_train': 2165.77307945342, 'beta1_val': -990.9938292021058, 'beta0_val': -990.9938292021058, 'selected_score': 1907.8535533911995, 'evaluations': 320, 'seconds': 0.5964448000013363, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2886.391351305029,3278.3110077841293,0.5964448000013363,0.6783329000027152
"[{'theta': array([-2.11734771e+03, -3.79820478e+03, -1.37890850e+00, -4.51975680e+02,
       -3.85067950e-01, -8.37154261e+03, -1.86842480e+00]), 'n_active': 7, 'beta1_train': 5435.626210433654, 'beta0_train': 3059.2391942515105, 'beta1_val': 1007.3005818247879, 'beta0_val': -421.9350455119494, 'selected_score': 2911.5797029511637, 'evaluations': 320, 'seconds': 0.6545694999949774, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3278.3110077841293,2118.4810238556483,0.6545694999949774,0.741311499994481
"[{'theta': array([-5.80135687e+03, -3.49679062e+03,  1.89129734e+00, -8.36169631e+03,
        8.83698710e-01, -5.69191857e+02, -1.39501081e+00]), 'n_active': 7, 'beta1_train': 3673.244852594468, 'beta0_train': 2174.235680497813, 'beta1_val': 7859.260122463324, 'beta0_val': 7634.286027014802, 'selected_score': 2148.8669560808257, 'evaluations': 320, 'seconds': 0.6321036000008462, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2118.4810238556483,2316.107666517586,0.6321036000008462,0.7226910000026692
"[{'theta': array([-7.62888720e+03, -1.50244493e+03,  1.53741944e+00, -4.91352228e+02,
        1.78313768e+00, -7.11843190e+03,  1.12913652e+00]), 'n_active': 7, 'beta1_train': 3950.8508703945363, 'beta0_train': 2487.7273354184745, 'beta1_val': -476.64287544762726, 'beta0_val': -476.6428754476319, 'selected_score': 2334.4576851408506, 'evaluations': 320, 'seconds': 0.439071500004502, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2316.107666517586,1200.0,0.439071500004502,0.5071070000121836
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 1936.5351675439863, 'beta0_train': 1505.6125421572904, 'beta1_val': 34632.14834117821, 'beta0_val': 51879.530760784546, 'selected_score': 1936.5351675439863, 'evaluations': 320, 'seconds': 0.44491460001154337, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1200.0,0.44491460001154337,0.5010824000055436
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 1783.6949714700395, 'beta0_train': 1573.4481446912732, 'beta1_val': 17233.520519986203, 'beta0_val': 23648.5287796596, 'selected_score': 1783.6949714700395, 'evaluations': 320, 'seconds': 0.5147979000030318, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1254.182055,0.5147979000030318,0.5846803000022192
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 103.75493649290772, 'beta0_train': 217.76037489173785, 'beta1_val': 7339.763179543223, 'beta0_val': 9091.800525824523, 'selected_score': 103.75493649290772, 'evaluations': 320, 'seconds': 0.4890626999986125, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1254.182055,1200.0,0.4890626999986125,0.5578848000004655
"[{'theta': array([-4.12118782e+03, -1.42258689e+03, -1.97533022e+00, -1.77414226e+02,
        1.43700051e+00, -4.08392748e+03,  9.21740054e-01]), 'n_active': 7, 'beta1_train': -883.1463166230355, 'beta0_train': -1065.9157525451606, 'beta1_val': 7574.073670060552, 'beta0_val': 9056.792882673424, 'selected_score': -1124.7219292753637, 'evaluations': 320, 'seconds': 0.4590150000003632, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,2071.012321303663,0.4590150000003632,0.5216737000009743
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': -72.399183334214, 'beta0_train': -439.24248095242126, 'beta1_val': 10229.678301432414, 'beta0_val': 17391.946454823716, 'selected_score': -72.399183334214, 'evaluations': 320, 'seconds': 0.5231847999966703, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2071.012321303663,1200.0,0.5231847999966703,0.5889246000006096
"[{'theta': array([-4.68724890e+02, -1.49589221e+03,  1.92250671e+00, -4.19946451e+02,
       -1.12481768e+00, -7.54352699e+03, -5.61517217e-01]), 'n_active': 7, 'beta1_train': -768.2482818714286, 'beta0_train': -1065.119975650036, 'beta1_val': 19868.815119328363, 'beta0_val': 21636.36821286557, 'selected_score': -1138.8043336225678, 'evaluations': 320, 'seconds': 0.5121979000105057, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,2404.447321481482,0.5121979000105057,0.5785882000054698
"[{'theta': array([-2.46560887e+03, -3.60728543e+03, -3.23781749e-01, -3.63269645e+02,
        1.42844235e+00, -8.68500112e+03, -7.75099207e-01]), 'n_active': 7, 'beta1_train': 16.280054299096598, 'beta0_train': -346.5104460836316, 'beta1_val': 8500.250200488148, 'beta0_val': 3887.0965183933126, 'selected_score': -562.272721426328, 'evaluations': 320, 'seconds': 0.47089220001362264, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2404.447321481482,4622.619756731325,0.47089220001362264,0.5360442999954103
"[{'theta': array([-9.29519213e+03, -5.64130760e+03, -1.62758294e+00, -2.03494010e+02,
        2.54654582e-02, -4.73652852e+03, -7.03475753e-01]), 'n_active': 7, 'beta1_train': 148.71714764052132, 'beta0_train': -1.8575890210616879, 'beta1_val': -1968.73359729381, 'beta0_val': -1968.73359729381, 'selected_score': -213.00262293932556, 'evaluations': 320, 'seconds': 0.4358630000060657, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4622.619756731325,4767.045999947729,0.4358630000060657,0.49411320000945125
"[{'theta': array([-6.55303542e+03, -6.11128230e+02, -1.93138545e+00, -3.85179126e+02,
        5.23670125e-02, -2.64116058e+03,  7.46695663e-01]), 'n_active': 7, 'beta1_train': 1487.444357040272, 'beta0_train': 1395.6682501722116, 'beta1_val': -749.8660107329429, 'beta0_val': -749.8660107329429, 'selected_score': 1068.2601952761859, 'evaluations': 320, 'seconds': 0.4446641999966232, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4767.045999947729,4588.564671111113,0.4446641999966232,0.508252799991169
