calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-7839.83190517]), 'n_active': 1, 'beta1_train': 502.86525385054944, 'beta0_train': 284.13564106958233, 'beta1_val': -591.6301792434053, 'beta0_val': -591.6301792434053, 'selected_score': 284.13564106958233, 'evaluations': 25, 'seconds': 0.033673099998850375, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.13245953e+03,  7.60999450e-01]), 'n_active': 2, 'beta1_train': -146.8804817447027, 'beta0_train': -1462.7999999999997, 'beta1_val': -219.77172013465997, 'beta0_val': -1462.7999999999997, 'selected_score': -1462.7999999999997, 'evaluations': 45, 'seconds': 0.03519800001231488, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ 3.04503472e+03,  1.38073870e+00, -8.66631300e+01,  6.39280519e-01]), 'n_active': 4, 'beta1_train': 3729.090606608237, 'beta0_train': 4529.451669906472, 'beta1_val': -286.1812049631084, 'beta0_val': -286.1812049631084, 'selected_score': 3638.208077224908, 'evaluations': 185, 'seconds': 0.13758159999269992, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2149.560116041042,2152.738616039969,0.20645270000386517,0.3318866999907186
"[{'theta': array([-9022.8609523]), 'n_active': 1, 'beta1_train': -369.1339899423734, 'beta0_train': -506.17301054357813, 'beta1_val': -1800.3874636255862, 'beta0_val': -1800.3874636255862, 'selected_score': -506.17301054357813, 'evaluations': 20, 'seconds': 0.03283660000306554, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.28788122e+03, -7.32323674e-01]), 'n_active': 2, 'beta1_train': -2835.5403584676064, 'beta0_train': -4089.6000000000004, 'beta1_val': -3169.5494084835354, 'beta0_val': -4089.6, 'selected_score': -4089.6000000000004, 'evaluations': 95, 'seconds': 0.061519199996837415, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([ 4.70293432e+03, -1.18888985e+00, -5.80943774e+02, -5.22261916e-01]), 'n_active': 4, 'beta1_train': 3067.160532293674, 'beta0_train': 3608.418201381479, 'beta1_val': -1158.5904589979032, 'beta0_val': -1158.5904589979032, 'selected_score': 2838.3389223642157, 'evaluations': 185, 'seconds': 0.1325395000021672, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2152.738616039969,2763.3790363572925,0.22689530000207014,0.35632569999143016
"[{'theta': array([-7033.14197158]), 'n_active': 1, 'beta1_train': -1561.5959445750716, 'beta0_train': -2955.4691303030772, 'beta1_val': -3256.861547038422, 'beta0_val': -3291.316162443771, 'selected_score': -2955.4691303030772, 'evaluations': 25, 'seconds': 0.03300729999318719, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.05763070e+03,  9.29909358e-01]), 'n_active': 2, 'beta1_train': 596.3123087369598, 'beta0_train': -2524.2778942605933, 'beta1_val': 401.96983609227846, 'beta0_val': -2696.183581507421, 'selected_score': -2580.2567545454353, 'evaluations': 95, 'seconds': 0.06348430000070948, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.89222157e+02,  6.31935549e-02, -1.54333237e+01,  1.75165946e-01]), 'n_active': 4, 'beta1_train': 4806.280231899331, 'beta0_train': 5767.097811974423, 'beta1_val': -808.4261748162111, 'beta0_val': -808.4261748162222, 'selected_score': 4761.948799745164, 'evaluations': 185, 'seconds': 0.1366971000097692, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2763.3790363572925,2564.1980459293077,0.23318870000366587,0.35451380000449717
"[{'theta': array([-3340.33018378]), 'n_active': 1, 'beta1_train': -2754.6563015688703, 'beta0_train': -3615.2680075211038, 'beta1_val': -3907.456109835526, 'beta0_val': -3907.456109835526, 'selected_score': -3615.2680075211038, 'evaluations': 20, 'seconds': 0.02756450000742916, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.67444939e+03, -3.93218128e-01]), 'n_active': 2, 'beta1_train': 835.8379780889661, 'beta0_train': -2631.838507809092, 'beta1_val': -14.568456523747955, 'beta0_val': -2566.487015370041, 'selected_score': -2631.838507809092, 'evaluations': 95, 'seconds': 0.0628458999999566, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-285.72847356,   -0.56855918, -156.50230094,   -0.89706929]), 'n_active': 4, 'beta1_train': 5710.809053170168, 'beta0_train': 6819.153534599635, 'beta1_val': -659.8925159768023, 'beta0_val': -975.6274305684773, 'selected_score': 5221.583325570598, 'evaluations': 185, 'seconds': 0.13449529999343213, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2564.1980459293077,2105.5976309988905,0.2249057000008179,0.34554510000452865
"[{'theta': array([-8045.41248048]), 'n_active': 1, 'beta1_train': -2768.1239021045894, 'beta0_train': -3812.110630330197, 'beta1_val': -4102.7888357311, 'beta0_val': -4102.7888357311, 'selected_score': -3812.110630330197, 'evaluations': 50, 'seconds': 0.05595619999803603, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.78028671e+03,  1.04668170e-01]), 'n_active': 2, 'beta1_train': 423.56505867300234, 'beta0_train': -2952.761530239711, 'beta1_val': -1544.1920404928114, 'beta0_val': -3629.7621268530456, 'selected_score': -2952.761530239711, 'evaluations': 95, 'seconds': 0.06021730000793468, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.31971373e+02, -2.01604235e-02, -3.16335815e+03, -1.05059494e+00]), 'n_active': 4, 'beta1_train': 5794.447356486454, 'beta0_train': 7100.576524325868, 'beta1_val': -655.7964487167313, 'beta0_val': -655.7964487167313, 'selected_score': 5545.591629979154, 'evaluations': 185, 'seconds': 0.13118629998643883, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2105.5976309988905,2227.848635621943,0.24735979999240953,0.36985570000251755
"[{'theta': array([-3592.4101385]), 'n_active': 1, 'beta1_train': -2364.65694072786, 'beta0_train': -3167.369945543151, 'beta1_val': -3553.2890876701485, 'beta0_val': -3553.2890876701485, 'selected_score': -3167.369945543151, 'evaluations': 20, 'seconds': 0.029501900004106574, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.90245809e+03,  1.37519114e+00]), 'n_active': 2, 'beta1_train': 674.5832174862911, 'beta0_train': -2696.635042706535, 'beta1_val': 329.9766330556331, 'beta0_val': -2851.8741649164203, 'selected_score': -2696.635042706535, 'evaluations': 95, 'seconds': 0.06163520000700373, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-412.79062533,   -1.01205044, -596.57939021,   -1.60595148]), 'n_active': 4, 'beta1_train': 4734.004595166955, 'beta0_train': 5740.310593519662, 'beta1_val': -168.83736741085306, 'beta0_val': -430.8749432953248, 'selected_score': 4566.676576550877, 'evaluations': 185, 'seconds': 0.13313940000080038, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2227.848635621943,2446.6596549342485,0.22427650001191068,0.341634399999748
"[{'theta': array([-6650.79609348]), 'n_active': 1, 'beta1_train': -40.30293614681051, 'beta0_train': -190.68684127184534, 'beta1_val': -777.3216007708874, 'beta0_val': -777.3216007708874, 'selected_score': -190.68684127184534, 'evaluations': 20, 'seconds': 0.0320897000055993, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1220.36742872,     1.46059718]), 'n_active': 2, 'beta1_train': 3380.035814009979, 'beta0_train': -3.3095694208379967, 'beta1_val': 2926.082692995998, 'beta0_val': -465.88056995712077, 'selected_score': -12.4826283638327, 'evaluations': 95, 'seconds': 0.0616067000082694, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1.53692939e+02,  1.23371767e-02, -2.45351041e+03,  9.61609480e-01]), 'n_active': 4, 'beta1_train': 4220.80532586317, 'beta0_train': 4696.1825038843335, 'beta1_val': 609.0313170017514, 'beta0_val': 25.071243066495384, 'selected_score': 3989.086033038456, 'evaluations': 185, 'seconds': 0.13515719999850262, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2446.6596549342485,2219.6482313557954,0.22885360001237132,0.3553396000061184
"[{'theta': array([-2561.01546435]), 'n_active': 1, 'beta1_train': -142.03205223726687, 'beta0_train': -266.41289646224203, 'beta1_val': -810.7572177455436, 'beta0_val': -810.7572177455436, 'selected_score': -266.41289646224203, 'evaluations': 20, 'seconds': 0.028018999990308657, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.15025272e+03,  2.48775233e-01]), 'n_active': 2, 'beta1_train': -739.3392435267074, 'beta0_train': -2047.7484913952142, 'beta1_val': -1116.8125619257603, 'beta0_val': -2056.8, 'selected_score': -2047.7484913952142, 'evaluations': 95, 'seconds': 0.06267310000839643, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([ 7.15238905e+02, -3.69445266e-01, -2.48839426e+02,  1.06451443e+00]), 'n_active': 4, 'beta1_train': 1859.5313265969896, 'beta0_train': 2233.4715908593284, 'beta1_val': -420.74235420834935, 'beta0_val': -420.74235420834935, 'selected_score': 1826.320028239771, 'evaluations': 185, 'seconds': 0.12676629998895805, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2219.6482313557954,2016.9768753349827,0.21745839998766314,0.3407200999936322
"[{'theta': array([-5855.55225346]), 'n_active': 1, 'beta1_train': -1004.3441558278383, 'beta0_train': -1045.0789995976788, 'beta1_val': -1300.5800769480243, 'beta0_val': -1300.5800769480243, 'selected_score': -1045.0789995976788, 'evaluations': 15, 'seconds': 0.02446219998819288, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.57586105e+03,  6.78957034e-02]), 'n_active': 2, 'beta1_train': -3190.5763083468587, 'beta0_train': -4503.376955593845, 'beta1_val': -3509.4116845099747, 'beta0_val': -4513.2, 'selected_score': -4503.376955593845, 'evaluations': 95, 'seconds': 0.061354899997240864, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1.19752683e+02, -3.09453750e-02, -1.06430306e+03, -1.02484854e+00]), 'n_active': 4, 'beta1_train': 658.5957803151152, 'beta0_train': 677.535510344102, 'beta1_val': -1089.6063129722925, 'beta0_val': -1121.2703122043954, 'selected_score': 435.82423733399315, 'evaluations': 185, 'seconds': 0.13004699999873992, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2016.9768753349827,2925.6078724610934,0.21586409998417366,0.3367900000012014
"[{'theta': array([-7695.25389554]), 'n_active': 1, 'beta1_train': -3482.2909530429815, 'beta0_train': -4069.1838165038425, 'beta1_val': -3234.276016990947, 'beta0_val': -4050.0376504870437, 'selected_score': -4069.1838165038425, 'evaluations': 30, 'seconds': 0.04020999999193009, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.93235543e+03,  9.32843564e-01]), 'n_active': 2, 'beta1_train': -718.2384378125146, 'beta0_train': -4080.2327305174194, 'beta1_val': -1493.4157191115733, 'beta0_val': -4159.367334189275, 'selected_score': -4080.2327305174194, 'evaluations': 55, 'seconds': 0.041277700001955964, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.56309683e+02, -1.06339099e+00, -3.57220791e+03, -1.55420026e+00]), 'n_active': 4, 'beta1_train': 1314.6075083732233, 'beta0_train': 936.8193017153088, 'beta1_val': -505.26560863851574, 'beta0_val': -505.26560863851574, 'selected_score': 784.9688108826412, 'evaluations': 185, 'seconds': 0.13326259999303147, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2925.6078724610934,2223.1740095354266,0.21475029998691753,0.33560240000952035
"[{'theta': array([-8729.01851551]), 'n_active': 1, 'beta1_train': -3944.5441679736123, 'beta0_train': -4003.2115319807326, 'beta1_val': -4142.771214467832, 'beta0_val': -4142.771214467832, 'selected_score': -4003.2115319807326, 'evaluations': 50, 'seconds': 0.05807650000497233, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.44793025e+03,  7.54605248e-01]), 'n_active': 2, 'beta1_train': 69.81141474302184, 'beta0_train': -2890.7611942125527, 'beta1_val': -702.225294949937, 'beta0_val': -3318.643916671692, 'selected_score': -2890.947102868614, 'evaluations': 95, 'seconds': 0.06332980000297539, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.48555845e+03, -1.39072768e+00, -2.53193756e+02,  8.32484106e-01]), 'n_active': 4, 'beta1_train': 470.42463130224576, 'beta0_train': 61.599571775219516, 'beta1_val': 8.610679932322228, 'beta0_val': -285.4153306789166, 'selected_score': 37.685247151606, 'evaluations': 185, 'seconds': 0.13101040000037756, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2223.1740095354266,2396.16870735395,0.2524167000083253,0.3770472000032896
